Timestamp,Distance(m)
2026-01-18 17:10:19.958,25.106
2026-01-18 17:10:19.959,25.125
2026-01-18 17:10:19.976,25.138
2026-01-18 17:10:19.993,25.149
2026-01-18 17:10:20.008,25.16
2026-01-18 17:10:20.008,25.17
2026-01-18 17:10:20.025,25.182
2026-01-18 17:10:20.041,25.193
2026-01-18 17:10:20.042,25.201
2026-01-18 17:10:20.057,25.219
2026-01-18 17:10:20.075,25.232
2026-01-18 17:10:20.091,25.247
2026-01-18 17:10:20.091,25.264
2026-01-18 17:10:20.107,25.281
2026-01-18 17:10:20.125,25.31
2026-01-18 17:10:20.140,25.338
2026-01-18 17:10:20.141,25.355
2026-01-18 17:10:20.157,25.366
2026-01-18 17:10:20.176,25.371
2026-01-18 17:10:20.176,25.392
2026-01-18 17:10:20.192,25.414
2026-01-18 17:10:20.207,25.432
2026-01-18 17:10:20.225,25.449
2026-01-18 17:10:20.242,25.462
2026-01-18 17:10:20.259,25.497
2026-01-18 17:10:20.259,25.514
2026-01-18 17:10:20.275,25.539
2026-01-18 17:10:20.295,25.568
2026-01-18 17:10:20.309,25.584
2026-01-18 17:10:20.332,25.609
2026-01-18 17:10:20.333,25.634
2026-01-18 17:10:20.344,25.656
2026-01-18 17:10:20.357,25.671
2026-01-18 17:10:20.373,25.686
2026-01-18 17:10:20.390,25.715
2026-01-18 17:10:20.390,25.725
2026-01-18 17:10:20.407,25.724
2026-01-18 17:10:20.424,25.719
2026-01-18 17:10:20.441,25.726
2026-01-18 17:10:20.442,25.74
2026-01-18 17:10:20.457,25.74
2026-01-18 17:10:20.475,25.74
2026-01-18 17:10:20.475,25.751
2026-01-18 17:10:20.492,25.753
2026-01-18 17:10:20.508,25.763
2026-01-18 17:10:20.525,25.767
2026-01-18 17:10:20.525,25.788
2026-01-18 17:10:20.541,25.802
2026-01-18 17:10:20.558,25.789
2026-01-18 17:10:20.559,25.802
2026-01-18 17:10:20.575,25.816
2026-01-18 17:10:20.592,25.838
2026-01-18 17:10:20.609,25.838
2026-01-18 17:10:20.609,25.849
2026-01-18 17:10:20.625,25.87
2026-01-18 17:10:20.642,25.876
2026-01-18 17:10:20.643,25.869
2026-01-18 17:10:20.657,25.864
2026-01-18 17:10:20.675,25.868
2026-01-18 17:10:20.690,25.866
2026-01-18 17:10:20.691,25.862
2026-01-18 17:10:20.709,25.875
2026-01-18 17:10:20.725,25.884
2026-01-18 17:10:20.726,25.888
2026-01-18 17:10:20.742,25.904
2026-01-18 17:10:20.758,25.914
2026-01-18 17:10:20.776,25.929
2026-01-18 17:10:20.776,25.942
2026-01-18 17:10:20.791,25.955
2026-01-18 17:10:20.808,25.957
2026-01-18 17:10:20.825,25.973
2026-01-18 17:10:20.826,25.986
2026-01-18 17:10:20.841,25.997
2026-01-18 17:10:20.857,26.001
2026-01-18 17:10:20.858,26.013
2026-01-18 17:10:20.875,26.031
2026-01-18 17:10:20.891,26.04
2026-01-18 17:10:20.907,26.046
2026-01-18 17:10:20.907,26.06
2026-01-18 17:10:20.925,26.069
2026-01-18 17:10:20.942,26.077
2026-01-18 17:10:20.943,26.08
2026-01-18 17:10:20.958,26.082
2026-01-18 17:10:20.976,26.082
2026-01-18 17:10:20.990,26.089
2026-01-18 17:10:20.991,26.099
2026-01-18 17:10:21.009,26.091
2026-01-18 17:10:21.025,26.106
2026-01-18 17:10:21.041,26.119
2026-01-18 17:10:21.077,26.151
2026-01-18 17:10:21.078,26.17
2026-01-18 17:10:21.078,26.179
2026-01-18 17:10:21.109,26.189
2026-01-18 17:10:21.110,26.186
2026-01-18 17:10:21.124,26.192
2026-01-18 17:10:21.142,26.2
2026-01-18 17:10:21.186,26.216
2026-01-18 17:10:21.189,26.243
2026-01-18 17:10:21.189,26.262
2026-01-18 17:10:21.189,26.27
2026-01-18 17:10:21.207,26.276
2026-01-18 17:10:21.209,26.277
2026-01-18 17:10:21.224,26.276
2026-01-18 17:10:21.240,26.273
2026-01-18 17:10:21.258,26.279
2026-01-18 17:10:21.259,26.285
2026-01-18 17:10:21.275,26.305
2026-01-18 17:10:21.292,26.327
2026-01-18 17:10:21.292,26.338
2026-01-18 17:10:21.308,26.365
2026-01-18 17:10:21.325,26.388
2026-01-18 17:10:21.348,26.399
2026-01-18 17:10:21.348,26.414
2026-01-18 17:10:21.358,26.422
2026-01-18 17:10:21.375,26.42
2026-01-18 17:10:21.376,26.414
2026-01-18 17:10:21.392,26.419
2026-01-18 17:10:21.408,26.422
2026-01-18 17:10:21.426,26.447
2026-01-18 17:10:21.426,26.467
2026-01-18 17:10:21.441,26.484
2026-01-18 17:10:21.457,26.506
2026-01-18 17:10:21.474,26.524
2026-01-18 17:10:21.474,26.559
2026-01-18 17:10:21.490,26.586
2026-01-18 17:10:21.507,26.602
2026-01-18 17:10:21.508,26.607
2026-01-18 17:10:21.524,26.608
2026-01-18 17:10:21.541,26.616
2026-01-18 17:10:21.557,26.624
2026-01-18 17:10:21.558,26.641
2026-01-18 17:10:21.574,26.661
2026-01-18 17:10:21.592,26.681
2026-01-18 17:10:21.592,26.707
2026-01-18 17:10:21.607,26.726
2026-01-18 17:10:21.624,26.762
2026-01-18 17:10:21.641,26.798
2026-01-18 17:10:21.658,26.831
2026-01-18 17:10:21.674,26.845
2026-01-18 17:10:21.675,26.855
2026-01-18 17:10:21.690,26.854
2026-01-18 17:10:21.707,26.856
2026-01-18 17:10:21.724,26.868
2026-01-18 17:10:21.725,26.888
2026-01-18 17:10:21.740,26.913
2026-01-18 17:10:21.758,26.928
2026-01-18 17:10:21.759,26.943
2026-01-18 17:10:21.775,26.959
2026-01-18 17:10:21.792,26.976
2026-01-18 17:10:21.807,26.995
2026-01-18 17:10:21.824,27.006
2026-01-18 17:10:21.843,27.019
2026-01-18 17:10:21.843,27.03
2026-01-18 17:10:21.858,27.049
2026-01-18 17:10:21.893,27.058
2026-01-18 17:10:21.894,27.082
2026-01-18 17:10:21.907,27.098
2026-01-18 17:10:21.925,27.107
2026-01-18 17:10:21.942,27.125
2026-01-18 17:10:21.943,27.135
2026-01-18 17:10:21.957,27.146
2026-01-18 17:10:21.974,27.169
2026-01-18 17:10:21.974,27.186
2026-01-18 17:10:21.991,27.197
2026-01-18 17:10:22.008,27.22
2026-01-18 17:10:22.025,27.228
2026-01-18 17:10:22.025,27.234
2026-01-18 17:10:22.042,27.239
2026-01-18 17:10:22.057,27.263
2026-01-18 17:10:22.073,27.285
